Price,Close,High,Low,Open,Volume,Return,MA10,MA50,Signal,Position,Strategy_Return,Equity_Curve,Market_Curve,Price
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,
Date,,,,,,,,,,,,,,
2022-11-11,147.790,148.090,142.520,143.960,93979700,0.020,141.680,145.560,-1,-1.000,-0.020,10794.400,20350.310,147.790
2022-11-14,146.380,148.360,145.540,147.060,73374100,-0.010,141.210,145.420,-1,-1.000,0.010,10896.790,20157.270,146.380
2022-11-15,148.120,151.630,146.660,150.270,89868300,0.010,141.170,145.330,-1,-1.000,-0.010,10767.450,20396.530,148.120
2022-11-16,146.890,147.950,145.410,147.220,64218300,-0.010,141.570,145.200,-1,-1.000,0.010,10857.160,20226.600,146.890
2022-11-17,148.790,149.540,144.280,144.560,80389400,0.010,142.760,145.130,-1,-1.000,-0.010,10716.320,20488.960,148.790
2022-11-18,149.360,150.750,148.050,150.360,74829600,0.000,144.030,145.010,-1,-1.000,-0.000,10675.800,20566.450,149.360
2022-11-21,146.120,148.450,145.830,148.240,58724100,-0.020,144.930,144.720,1,-1.000,0.020,10907.250,20120.570,146.120
2022-11-22,148.260,148.500,145.050,146.240,51804100,0.010,145.980,144.650,1,1.000,0.010,11067.160,20415.560,148.260
2022-11-23,149.140,149.890,147.430,147.540,58301400,0.010,147.580,144.570,1,1.000,0.010,11132.750,20536.550,149.140
2022-11-25,146.220,146.980,145.240,146.410,35195900,-0.020,147.710,144.490,1,1.000,-0.020,10914.620,20134.160,146.220
2022-11-28,142.380,144.760,141.550,143.280,69246000,-0.030,147.160,144.370,1,1.000,-0.030,10627.950,19605.360,142.380
2022-11-29,139.360,142.960,138.560,142.440,83763800,-0.020,146.460,144.110,1,1.000,-0.020,10403.190,19190.730,139.360
2022-11-30,146.140,146.820,138.750,139.590,111380900,0.050,146.260,143.940,1,1.000,0.050,10908.720,20123.290,146.140
2022-12-01,146.410,147.220,144.740,146.310,71250400,0.000,146.220,143.840,1,1.000,0.000,10929.350,20161.350,146.410
2022-12-02,145.920,146.110,143.790,144.090,65447400,-0.000,145.930,143.750,1,1.000,-0.000,10892.510,20093.380,145.920
2022-12-05,144.750,148.990,143.910,145.880,68826400,-0.010,145.470,143.680,1,1.000,-0.010,10805.550,19932.970,144.750
2022-12-06,141.080,145.420,140.110,145.190,64727200,-0.030,144.970,143.520,1,1.000,-0.030,10531.410,19427.270,141.080
2022-12-07,139.140,141.540,138.210,140.370,69721100,-0.010,144.050,143.320,1,1.000,-0.010,10386.240,19159.470,139.140
2022-12-08,140.830,141.680,139.300,140.540,62128300,0.010,143.220,143.180,1,1.000,0.010,10512.250,19391.930,140.830
2022-12-09,140.340,143.710,139.100,140.520,76097000,-0.000,142.640,143.180,-1,1.000,-0.000,10476.150,19325.320,140.340
2022-12-12,142.640,142.650,139.260,140.880,70462700,0.020,142.660,143.310,-1,-1.000,-0.020,10304.440,19642.060,142.640
2022-12-13,143.610,148.050,142.400,147.590,93886200,0.010,143.090,143.370,-1,-1.000,-0.010,10234.550,19775.280,143.610
2022-12-14,141.380,144.780,139.350,143.490,82291200,-0.020,142.610,143.320,-1,-1.000,0.020,10393.560,19468.050,141.380
2022-12-15,134.750,139.990,134.290,139.310,98931900,-0.050,141.440,143.130,-1,-1.000,0.050,10880.540,18555.890,134.750
2022-12-16,132.790,135.890,132.020,134.940,160156900,-0.010,140.130,142.920,-1,-1.000,0.010,11039.160,18285.370,132.790
2022-12-19,130.680,133.470,129.640,133.380,79592600,-0.020,138.720,142.770,-1,-1.000,0.020,11214.790,17994.450,130.680
2022-12-20,130.610,131.550,128.230,129.710,77432800,-0.000,137.680,142.610,-1,-1.000,0.000,11220.720,17984.940,130.610
2022-12-21,133.720,135.060,131.050,131.280,85928000,0.020,137.130,142.550,-1,-1.000,-0.020,10953.560,18413.150,133.720
2022-12-22,130.540,132.840,128.630,132.630,77852100,-0.020,136.110,142.430,-1,-1.000,0.020,11213.960,17975.430,130.540
2022-12-23,130.170,130.730,127.980,129.250,63814900,-0.000,135.090,142.220,-1,-1.000,0.000,11245.340,17925.130,130.170
2022-12-27,128.370,129.730,127.070,129.700,69007800,-0.010,133.660,142.060,-1,-1.000,0.010,11401.400,17676.360,128.370
2022-12-28,124.430,129.350,124.260,128.010,85438400,-0.030,131.740,141.740,-1,-1.000,0.030,11751.260,17133.950,124.430
2022-12-29,127.950,128.810,126.100,126.350,75703700,0.030,130.400,141.460,-1,-1.000,-0.030,11418.410,17619.260,127.950
2022-12-30,128.270,128.290,125.800,126.770,77034200,0.000,129.750,141.190,-1,-1.000,-0.000,11390.220,17662.760,128.270
2023-01-03,123.470,129.230,122.580,128.610,112117500,-0.040,128.820,140.840,-1,-1.000,0.040,11816.270,17002.090,123.470
2023-01-04,124.740,127.010,123.480,125.270,89113600,0.010,128.230,140.430,-1,-1.000,-0.010,11694.390,17177.460,124.740
2023-01-05,123.420,126.140,123.160,125.500,80962700,-0.010,127.510,139.950,-1,-1.000,0.010,11818.410,16995.290,123.420
2023-01-06,127.960,128.620,123.290,124.400,87754700,0.040,126.930,139.510,-1,-1.000,-0.040,11383.560,17620.620,127.960
2023-01-09,128.490,131.700,128.230,128.800,70790800,0.000,126.730,139.130,-1,-1.000,-0.000,11337.010,17692.670,128.490
2023-01-10,129.060,129.580,126.480,128.590,63896200,0.000,126.620,138.860,-1,-1.000,-0.000,11286.490,17771.520,129.060
2023-01-11,131.780,131.800,128.790,129.570,69458900,0.020,126.960,138.430,-1,-1.000,-0.020,11048.210,18146.710,131.780
2023-01-12,131.700,132.540,129.760,132.170,71379600,-0.000,127.690,138.040,-1,-1.000,0.000,11054.830,18135.830,131.700
2023-01-13,133.040,133.190,129.980,130.340,57809700,0.010,128.190,137.730,-1,-1.000,-0.010,10942.970,18319.350,133.040
2023-01-17,134.200,135.530,132.410,133.110,63646600,0.010,128.790,137.550,-1,-1.000,-0.010,10847.140,18479.770,134.200
2023-01-18,133.480,136.840,133.300,135.070,69672800,-0.010,129.790,137.490,-1,-1.000,0.010,10905.390,18380.530,133.480
2023-01-19,133.540,134.510,132.060,132.370,58280400,0.000,130.670,137.420,-1,-1.000,-0.000,10900.550,18388.680,133.540
2023-01-20,136.110,136.260,132.500,133.550,80223600,0.020,131.940,137.400,-1,-1.000,-0.020,10691.040,18742.130,136.110
2023-01-23,139.310,141.490,136.140,136.350,81760300,0.020,133.070,137.440,-1,-1.000,-0.020,10439.790,19182.580,139.310
2023-01-24,140.710,141.330,138.510,138.520,66435100,0.010,134.290,137.590,-1,-1.000,-0.010,10334.740,19375.620,140.710
2023-01-25,140.050,140.610,137.030,139.090,65799300,-0.000,135.390,137.490,-1,-1.000,0.000,10383.320,19284.530,140.050
2023-01-26,142.120,142.410,140.090,141.340,54105100,0.010,136.420,137.370,-1,-1.000,-0.010,10229.610,19570.010,142.120
2023-01-27,144.060,145.350,141.250,141.330,70555800,0.010,137.660,137.330,1,-1.000,-0.010,10089.630,19837.810,144.060
2023-01-30,141.170,143.690,141.020,143.110,64015300,-0.020,138.470,137.190,1,1.000,-0.020,9887.040,19439.500,141.170
2023-01-31,142.440,142.490,140.460,140.880,65874500,0.010,139.300,137.100,1,1.000,0.010,9976.240,19614.870,142.440
2023-02-01,143.570,144.740,139.510,142.130,77663600,0.010,140.310,137.000,1,1.000,0.010,10055.050,19769.840,143.570
2023-02-02,148.890,149.250,146.280,147.000,118339000,0.040,141.840,136.990,1,1.000,0.040,10427.720,20502.560,148.890
2023-02-03,152.520,155.370,145.940,146.140,154357300,0.020,143.480,137.110,1,1.000,0.020,10682.160,21002.820,152.520
2023-02-06,149.790,151.140,148.850,150.620,69858300,-0.020,144.530,137.140,1,1.000,-0.020,10490.640,20626.270,149.790
2023-02-07,152.670,153.240,148.710,148.710,83322600,0.020,145.730,137.220,1,1.000,0.020,10692.530,21023.220,152.670
2023-02-08,149.980,152.600,149.240,151.910,64120100,-0.020,146.720,137.290,1,1.000,-0.020,10503.770,20652.090,149.980
2023-02-09,148.940,152.360,148.500,151.810,56007100,-0.010,147.400,137.420,1,1.000,-0.010,10431.180,20509.360,148.940
2023-02-10,149.310,149.630,147.540,147.770,57450700,0.000,147.930,137.620,1,1.000,0.000,10456.800,20559.730,149.310
2023-02-13,152.110,152.520,149.220,149.250,62199000,0.020,149.020,137.740,1,1.000,0.020,10653.460,20946.400,152.110
2023-02-14,151.470,152.040,149.160,150.400,61707600,-0.000,149.930,137.840,1,1.000,-0.000,10608.450,20857.890,151.470
2023-02-15,153.580,153.750,151.160,151.380,65573800,0.010,150.930,137.990,1,1.000,0.010,10755.940,21147.900,153.580
2023-02-16,151.980,154.570,151.620,151.780,68167900,-0.010,151.240,138.140,1,1.000,-0.010,10643.760,20927.330,151.980
2023-02-17,150.830,151.270,149.150,150.630,59144100,-0.010,151.070,138.330,1,1.000,-0.010,10563.440,20769.400,150.830
2023-02-21,146.810,149.590,146.740,148.510,58867200,-0.030,150.770,138.490,1,1.000,-0.030,10281.610,20215.280,146.810
2023-02-22,147.230,148.260,145.500,147.190,51011300,0.000,150.220,138.620,1,1.000,0.000,10311.380,20273.820,147.230
2023-02-23,147.710,148.640,145.580,148.400,48394200,0.000,150.000,138.760,1,1.000,0.000,10345.310,20340.530,147.710
2023-02-24,145.060,145.530,144.080,145.450,55469600,-0.020,149.610,138.810,1,1.000,-0.020,10159.040,19974.300,145.060
2023-02-27,146.250,147.490,145.790,146.040,44998500,0.010,149.300,138.860,1,1.000,0.010,10242.830,20139.040,146.250
2023-02-28,145.750,147.400,145.170,145.390,50547000,-0.000,148.670,138.950,1,1.000,-0.000,10207.520,20069.600,145.750
2023-03-01,143.670,145.570,143.370,145.170,55479000,-0.010,147.890,139.130,1,1.000,-0.010,10062.100,19783.690,143.670
2023-03-02,144.260,145.060,142.280,142.750,52238100,0.000,146.950,139.360,1,1.000,0.000,10103.650,19865.380,144.260
2023-03-03,149.330,149.410,145.670,146.370,70732300,0.040,146.690,139.730,1,1.000,0.040,10458.180,20562.450,149.330
2023-03-06,152.090,154.540,151.730,152.060,87558000,0.020,146.820,140.160,1,1.000,0.020,10652.070,20943.670,152.090
2023-03-07,149.890,152.290,149.430,151.970,56182000,-0.010,147.120,140.490,1,1.000,-0.010,10497.650,20640.060,149.890
2023-03-08,151.150,151.740,150.120,151.090,47204800,0.010,147.520,140.900,1,1.000,0.010,10585.600,20812.970,151.150
2023-03-09,148.890,152.800,148.540,151.830,53833600,-0.010,147.630,141.270,1,1.000,-0.010,10427.720,20502.550,148.890
2023-03-10,146.820,149.240,145.940,148.520,68572400,-0.010,147.810,141.640,1,1.000,-0.010,10282.990,20218.000,146.820
2023-03-13,148.770,151.410,146.030,146.140,84457100,0.010,148.060,142.130,1,1.000,0.010,10419.410,20486.220,148.770
2023-03-14,150.870,151.670,148.410,149.570,73695900,0.010,148.570,142.590,1,1.000,0.010,10566.210,20774.850,150.870
2023-03-15,151.260,151.520,148.230,149.480,77167900,0.000,149.330,143.050,1,1.000,0.000,10593.900,20829.300,151.260
2023-03-16,154.090,154.700,149.930,150.440,76161100,0.020,150.320,143.660,1,1.000,0.020,10791.950,21218.690,154.090
2023-03-17,153.250,154.970,152.540,154.320,98944600,-0.010,150.710,144.230,1,1.000,-0.010,10733.090,21102.970,153.250
2023-03-20,155.620,156.040,152.410,153.320,73641400,0.020,151.060,144.870,1,1.000,0.020,10899.280,21429.720,155.620
2023-03-21,157.480,157.600,154.770,155.550,73938300,0.010,151.820,145.460,1,1.000,0.010,11029.460,21685.680,157.480
2023-03-22,156.050,160.310,156.030,157.500,75701800,-0.010,152.310,146.010,1,1.000,-0.010,10929.060,21488.260,156.050
2023-03-23,157.140,159.730,155.900,157.040,67622100,0.010,153.140,146.580,1,1.000,0.010,11005.230,21638.030,157.140
2023-03-24,158.440,158.530,156.070,157.070,59196500,0.010,154.300,147.110,1,1.000,0.010,11096.630,21817.740,158.440
2023-03-27,156.490,158.960,156.090,158.140,52390300,-0.010,155.070,147.610,1,1.000,-0.010,10960.220,21549.530,156.490
2023-03-28,155.870,156.700,154.220,156.190,45992200,-0.000,155.570,148.060,1,1.000,-0.000,10916.590,21463.760,155.870
2023-03-29,158.960,159.230,157.550,157.570,51305700,0.020,156.340,148.560,1,1.000,0.020,11132.640,21888.540,158.960
2023-03-30,160.530,160.640,159.450,159.710,49501700,0.010,156.980,149.100,1,1.000,0.010,11242.740,22105.020,160.530
2023-03-31,163.040,163.140,160.080,160.610,68749800,0.020,157.960,149.690,1,1.000,0.020,11418.620,22450.830,163.040
2023-04-03,164.300,164.410,162.370,162.420,56976200,0.010,158.830,150.250,1,1.000,0.010,11506.570,22623.740,164.300
2023-04-04,163.760,164.960,163.250,164.720,46278300,-0.000,159.460,150.740,1,1.000,-0.000,11469.170,22550.220,163.760
2023-04-05,161.910,163.190,159.970,162.880,51511700,-0.010,160.040,151.160,1,1.000,-0.010,11339.680,22295.620,161.910
2023-04-06,162.800,163.100,160.170,160.600,45390100,0.010,160.610,151.620,1,1.000,0.010,11402.000,22418.150,162.800
2023-04-10,160.200,160.200,158.270,159.600,47716900,-0.020,160.790,151.980,1,1.000,-0.020,11219.890,22060.090,160.200
2023-04-11,158.990,160.530,158.700,160.520,47644200,-0.010,161.040,152.280,1,1.000,-0.010,11134.710,21892.620,158.990
2023-04-12,158.290,160.230,157.980,159.400,50133100,-0.000,161.280,152.620,1,1.000,-0.000,11086.240,21797.320,158.290
2023-04-13,163.690,163.930,159.600,159.810,68445600,0.030,161.750,153.050,1,1.000,0.030,11464.330,22540.690,163.690
2023-04-14,163.350,164.440,161.970,162.730,49386500,-0.000,162.030,153.440,1,1.000,-0.000,11440.090,22493.040,163.350
2023-04-17,163.370,163.520,162.180,163.230,41516200,0.000,162.070,153.730,1,1.000,0.000,11441.470,22495.760,163.370
2023-04-18,164.590,165.520,163.780,164.230,49923000,0.010,162.100,153.970,1,1.000,0.010,11527.340,22664.590,164.590
2023-04-19,165.740,166.260,163.670,163.930,47720200,0.010,162.290,154.290,1,1.000,0.010,11607.660,22822.520,165.740
2023-04-20,164.770,165.980,163.690,164.220,52456400,-0.010,162.580,154.530,1,1.000,-0.010,11539.800,22689.090,164.770
2023-04-21,163.160,164.570,162.630,163.190,58337300,-0.010,162.610,154.800,1,1.000,-0.010,11426.930,22467.170,163.160
2023-04-24,163.460,163.730,162.040,163.140,41949600,0.000,162.940,155.090,1,1.000,0.000,11448.400,22509.380,163.460
2023-04-25,161.920,164.430,161.880,163.330,48714100,-0.010,163.230,155.340,1,1.000,-0.010,11340.380,22296.980,161.920
2023-04-26,161.910,163.420,160.960,161.220,45498800,-0.000,163.600,155.540,1,1.000,-0.000,11339.680,22295.620,161.910
2023-04-27,166.510,166.660,163.330,163.330,64902300,0.030,163.880,155.840,1,1.000,0.030,11661.680,22928.710,166.510
2023-04-28,167.770,167.930,165.990,166.590,55209200,0.010,164.320,156.120,1,1.000,0.010,11749.620,23101.620,167.770
2023-05-01,167.680,168.530,166.740,167.370,52472900,-0.000,164.750,156.440,1,1.000,-0.000,11743.380,23089.360,167.680
2023-05-02,166.640,168.430,165.650,168.170,48425700,-0.010,164.960,156.750,1,1.000,-0.010,11670.680,22946.410,166.640
2023-05-03,165.560,168.990,165.270,167.590,65136000,-0.010,164.940,157.130,1,1.000,-0.010,11595.200,22798.010,165.560
2023-05-04,163.920,165.160,162.460,163.030,81235400,-0.010,164.850,157.460,1,1.000,-0.010,11480.250,22572.000,163.920
2023-05-05,171.610,172.330,168.830,169.050,113316400,0.050,165.700,157.940,1,1.000,0.050,12018.980,23631.240,171.610
2023-05-08,171.540,171.890,170.170,170.530,55962800,-0.000,166.510,158.470,1,1.000,-0.000,12014.140,23621.710,171.540
2023-05-09,169.830,171.580,169.660,171.100,45326900,-0.010,167.300,158.940,1,1.000,-0.010,11894.340,23386.170,169.830
2023-05-10,171.600,172.070,169.960,171.070,53724500,0.010,168.270,159.460,1,1.000,0.010,12018.290,23629.880,171.600
2023-05-11,171.790,172.620,170.230,171.890,49514700,0.000,168.790,160.020,1,1.000,0.000,12031.450,23655.740,171.790
2023-05-12,170.860,172.330,169.300,171.900,45497800,-0.010,169.100,160.550,1,1.000,-0.010,11966.270,23527.580,170.860
2023-05-15,170.360,171.490,169.770,171.440,37266700,-0.000,169.370,160.970,1,1.000,-0.000,11931.600,23459.420,170.360
2023-05-16,170.360,171.420,170.100,170.290,42110300,0.000,169.740,161.340,1,1.000,0.000,11931.600,23459.420,170.360
2023-05-17,170.980,171.220,168.730,170.010,57951600,0.000,170.290,161.760,1,1.000,0.000,11974.590,23543.940,170.980
2023-05-18,173.310,173.500,170.870,171.290,65496700,0.010,171.230,162.200,1,1.000,0.010,12138.230,23865.700,173.310
2023-05-19,173.420,174.640,173.210,174.640,55772400,0.000,171.410,162.690,1,1.000,0.000,12145.860,23880.700,173.420
2023-05-22,172.470,172.980,171.730,172.260,43570900,-0.010,171.500,163.210,1,1.000,-0.010,12079.290,23749.810,172.470
2023-05-23,169.860,171.660,169.580,171.410,50747300,-0.020,171.500,163.630,1,1.000,-0.020,11896.230,23389.880,169.860
2023-05-24,170.140,170.710,168.830,169.390,45143500,0.000,171.360,164.010,1,1.000,0.000,11915.650,23428.060,170.140
2023-05-25,171.280,172.180,169.990,170.700,56058300,0.010,171.300,164.410,1,1.000,0.010,11995.390,23584.850,171.280
2023-05-26,173.690,174.030,171.390,171.600,54835000,0.010,171.590,164.810,1,1.000,0.010,12164.580,23917.510,173.690
2023-05-30,175.540,177.220,174.820,175.210,55964400,0.010,172.110,165.250,1,1.000,0.010,12294.250,24172.460,175.540
2023-05-31,175.490,177.570,175.010,175.570,99625300,-0.000,172.620,165.650,1,1.000,-0.000,12290.780,24165.640,175.490
2023-06-01,178.300,178.330,175.180,175.940,68901800,0.020,173.350,166.070,1,1.000,0.020,12487.710,24552.840,178.300
2023-06-02,179.160,179.980,177.480,179.240,61945900,0.000,173.940,166.530,1,1.000,0.000,12547.350,24670.090,179.160
2023-06-05,177.800,183.120,176.280,180.820,121946500,-0.010,174.370,166.940,1,1.000,-0.010,12452.350,24483.300,177.800
2023-06-06,177.430,178.330,175.670,178.190,64848400,-0.000,174.870,167.320,1,1.000,-0.000,12426.690,24432.860,177.430
2023-06-07,176.060,179.410,175.560,176.670,61944600,-0.010,175.490,167.710,1,1.000,-0.010,12330.310,24243.350,176.060
2023-06-08,178.780,179.050,175.700,176.140,50214900,0.020,176.350,168.170,1,1.000,0.020,12521.000,24618.280,178.780
2023-06-09,179.170,180.420,178.840,179.700,48870700,0.000,177.140,168.570,1,1.000,0.000,12548.040,24671.450,179.170
2023-06-12,181.970,182.070,179.180,179.470,54274900,0.020,177.970,169.000,1,1.000,0.020,12744.280,25057.280,181.970
2023-06-13,181.490,182.320,180.630,180.990,54929100,-0.000,178.570,169.370,1,1.000,-0.000,12711.000,24991.840,181.490
2023-06-14,182.130,182.560,180.220,181.550,57462900,0.000,179.230,169.730,1,1.000,0.000,12755.370,25079.090,182.130
2023-06-15,184.170,184.670,181.960,182.140,65433200,0.010,179.810,170.140,1,1.000,0.010,12898.220,25359.950,184.170
2023-06-16,183.090,185.140,182.440,184.880,101235600,-0.010,180.210,170.560,1,1.000,-0.010,12822.630,25211.340,183.090
2023-06-20,183.180,184.260,182.580,182.580,49799100,0.000,180.750,170.970,1,1.000,0.000,12828.870,25223.610,183.180
2023-06-21,182.140,183.570,180.780,183.070,49515700,-0.010,181.220,171.410,1,1.000,-0.010,12756.070,25080.460,182.140
2023-06-22,185.150,185.200,181.850,181.920,51245300,0.020,182.120,171.930,1,1.000,0.020,12966.860,25494.920,185.150
2023-06-23,184.830,185.700,183.180,183.710,53079300,-0.000,182.730,172.460,1,1.000,-0.000,12944.680,25451.290,184.830
2023-06-26,183.430,186.190,183.390,184.980,48088700,-0.010,183.160,172.860,1,1.000,-0.010,12846.900,25259.060,183.430
2023-06-27,186.200,186.520,183.830,184.050,50730800,0.020,183.580,173.310,1,1.000,0.020,13040.370,25639.440,186.200
2023-06-28,187.370,188.020,185.740,186.070,51216800,0.010,184.170,173.790,1,1.000,0.010,13122.880,25801.680,187.370
2023-06-29,187.710,188.190,187.070,187.210,46347300,0.000,184.730,174.250,1,1.000,0.000,13146.460,25848.030,187.710
2023-06-30,192.050,192.550,189.360,189.730,85069600,0.020,185.510,174.780,1,1.000,0.020,13450.170,26445.190,192.050
2023-07-03,190.550,191.960,189.860,191.860,31458200,-0.010,186.260,175.300,1,1.000,-0.010,13345.470,26239.320,190.550
2023-07-05,189.430,191.070,188.730,189.670,46920300,-0.010,186.890,175.820,1,1.000,-0.010,13267.110,26085.260,189.430
2023-07-06,189.910,190.120,187.320,187.960,45094300,0.000,187.660,176.350,1,1.000,0.000,13300.400,26150.700,189.910
2023-07-07,188.790,190.760,188.350,189.510,46778000,-0.010,188.030,176.890,1,1.000,-0.010,13222.040,25996.640,188.790
2023-07-10,186.740,188.110,185.190,187.380,59922200,-0.010,188.220,177.380,1,1.000,-0.010,13078.510,25714.430,186.740
2023-07-11,186.220,187.420,184.750,187.280,46638100,-0.000,188.500,177.780,1,1.000,-0.000,13041.750,25642.170,186.220
2023-07-12,187.890,189.800,186.600,187.800,60750200,0.010,188.670,178.180,1,1.000,0.010,13158.940,25872.580,187.890
2023-07-13,188.650,189.290,187.900,188.610,41342300,0.000,188.790,178.600,1,1.000,0.000,13212.330,25977.550,188.650
2023-07-14,188.800,189.280,187.750,188.340,41573900,0.000,188.900,179.040,1,1.000,0.000,13222.740,25998.010,188.800
2023-07-17,192.070,192.390,189.910,190.000,50520200,0.020,188.900,179.570,1,1.000,0.020,13451.560,26447.910,192.070
2023-07-18,191.810,192.400,190.510,191.430,48353800,-0.000,189.030,180.130,1,1.000,-0.000,13433.530,26412.460,191.810
2023-07-19,193.170,196.260,190.740,191.190,80507300,0.010,189.400,180.560,1,1.000,0.010,13528.530,26599.250,193.170
2023-07-20,191.220,194.520,190.590,193.160,59581200,-0.010,189.530,180.960,1,1.000,-0.010,13391.930,26330.660,191.220
2023-07-21,190.040,193.040,189.330,192.180,71917800,-0.010,189.660,181.360,1,1.000,-0.010,13309.410,26168.420,190.040
2023-07-24,190.840,192.980,190.340,191.490,45377800,0.000,190.070,181.750,1,1.000,0.000,13365.580,26278.860,190.840
2023-07-25,191.700,192.510,191.010,191.410,37283200,0.000,190.620,182.140,1,1.000,0.000,13425.910,26397.470,191.700
2023-07-26,192.570,193.700,191.400,191.750,47471900,0.000,191.090,182.580,1,1.000,0.000,13486.930,26517.440,192.570
2023-07-27,191.300,195.250,190.640,194.080,47460200,-0.010,191.350,183.000,1,1.000,-0.010,13398.170,26342.940,191.300
2023-07-28,193.890,194.680,192.220,192.740,48291400,0.010,191.860,183.470,1,1.000,0.010,13579.150,26698.770,193.890
2023-07-31,194.500,194.540,193.320,194.120,38824100,0.000,192.100,183.940,1,1.000,0.000,13622.140,26783.300,194.500
2023-08-01,193.670,194.780,193.340,194.290,35175100,-0.000,192.290,184.340,1,1.000,-0.000,13563.900,26668.780,193.670
2023-08-02,190.670,193.250,189.950,193.110,50389300,-0.020,192.040,184.690,1,1.000,-0.020,13353.790,26255.680,190.670
2023-08-03,189.270,190.460,188.800,189.670,61235200,-0.010,191.850,185.030,1,1.000,-0.010,13256.020,26063.450,189.270
2023-08-04,180.190,185.520,180.120,183.680,115799700,-0.050,190.860,185.230,1,1.000,-0.050,12619.470,24811.880,180.190
2023-08-07,177.080,181.310,175.590,180.320,97576100,-0.020,189.480,185.370,1,1.000,-0.020,12401.730,24383.780,177.080
2023-08-08,178.020,178.480,175.820,177.910,67823000,0.010,188.120,185.510,1,1.000,0.010,12467.610,24513.300,178.020
2023-08-09,176.420,179.140,175.260,179.080,60378500,-0.010,186.500,185.560,1,1.000,-0.010,12355.970,24293.800,176.420
2023-08-10,176.210,178.960,175.840,177.700,54686900,-0.000,184.990,185.570,-1,1.000,-0.000,12340.710,24263.800,176.210
2023-08-11,176.270,177.090,175.040,175.800,51988100,0.000,183.230,185.590,-1,-1.000,-0.000,12336.540,24271.990,176.270
2023-08-14,177.920,178.150,175.790,176.440,43675600,0.010,181.570,185.580,-1,-1.000,-0.010,12220.660,24499.980,177.920
2023-08-15,175.930,177.940,175.530,177.350,43622600,-0.010,179.800,185.520,-1,-1.000,0.010,12357.540,24225.580,175.930
2023-08-16,175.060,177.010,174.990,175.610,46964900,-0.000,178.240,185.460,-1,-1.000,0.000,12418.820,24105.440,175.060
2023-08-17,172.510,175.990,171.990,175.620,66062900,-0.010,176.560,185.360,-1,-1.000,0.010,12599.580,23754.580,172.510
2023-08-18,172.990,173.600,170.490,170.820,61114200,0.000,175.840,185.300,-1,-1.000,-0.000,12564.090,23821.480,172.990
2023-08-21,174.330,174.620,172.250,173.570,46311900,0.010,175.570,185.210,-1,-1.000,-0.010,12466.890,24005.780,174.330
2023-08-22,175.710,176.160,174.740,175.540,42084200,0.010,175.330,185.140,-1,-1.000,-0.010,12368.340,24195.540,175.710
2023-08-23,179.570,179.990,176.800,176.990,52722800,0.020,175.650,185.100,-1,-1.000,-0.020,12096.870,24726.610,179.570
2023-08-24,174.870,179.550,174.500,179.120,54945800,-0.030,175.510,184.960,-1,-1.000,0.030,12413.450,24079.500,174.870
2023-08-25,177.080,177.610,174.310,175.860,51449600,0.010,175.600,184.860,-1,-1.000,-0.010,12256.510,24383.940,177.080
2023-08-28,178.640,179.040,177.020,178.550,43820700,0.010,175.670,184.750,-1,-1.000,-0.010,12148.080,24599.650,178.640
2023-08-29,182.540,183.310,177.960,178.160,53003900,0.020,176.330,184.740,-1,-1.000,-0.020,11883.130,25136.170,182.540
2023-08-30,186.040,186.240,183.160,183.350,60813900,0.020,177.430,184.800,-1,-1.000,-0.020,11655.300,25618.090,186.040
2023-08-31,186.260,187.500,185.870,186.230,60794500,0.000,178.800,184.880,-1,-1.000,-0.000,11641.640,25648.120,186.260
2023-09-01,187.840,188.290,186.670,187.860,45732600,0.010,180.290,184.930,-1,-1.000,-0.010,11543.110,25865.190,187.840
2023-09-05,188.070,188.350,186.000,186.670,45280000,0.000,181.660,185.000,-1,-1.000,-0.000,11528.490,25897.960,188.070
2023-09-06,181.340,187.230,179.910,186.780,81755800,-0.040,182.220,184.960,-1,-1.000,0.040,11941.130,24970.980,181.340
2023-09-07,176.040,176.680,172.050,173.680,112488800,-0.030,181.870,184.750,-1,-1.000,0.030,12290.400,24240.600,176.040
2023-09-08,176.650,178.690,176.270,176.820,65551300,0.000,182.050,184.540,-1,-1.000,-0.000,12247.490,24325.230,176.650
2023-09-11,177.820,178.750,175.820,178.530,58953100,0.010,182.120,184.340,-1,-1.000,-0.010,12166.380,24486.330,177.820
2023-09-12,174.790,178.590,173.320,177.950,90370200,-0.020,181.740,184.000,-1,-1.000,0.020,12373.940,24068.580,174.790
2023-09-13,172.720,175.780,172.490,175.000,84267900,-0.010,180.760,183.640,-1,-1.000,0.010,12520.630,23783.250,172.720
2023-09-14,174.230,174.590,172.090,172.510,60895800,0.010,179.580,183.340,-1,-1.000,-0.010,12410.670,23992.130,174.230
2023-09-15,173.510,174.990,172.330,174.970,109205100,-0.000,178.300,183.010,-1,-1.000,0.000,12462.220,23892.470,173.510
2023-09-18,176.440,177.840,174.660,174.970,67257600,0.020,177.160,182.760,-1,-1.000,-0.020,12251.450,24296.560,176.440
2023-09-19,177.530,178.090,175.610,176.000,51826900,0.010,176.110,182.580,-1,-1.000,-0.010,12175.720,24446.740,177.530
2023-09-20,173.990,178.160,173.900,177.720,58436200,-0.020,175.370,182.330,-1,-1.000,0.020,12419.140,23958.000,173.990
